ID	MEANING	COGIDS	DOCULECT	SOURCE_ORIGINAL	SOURCE_ORTHOGRAPHIC	TOKENS_SOURCE	TOKENS	TONES	PMX	PMXTonePattern	TONE_GROUP	COMMENT	SOURCE
9307	WHEN	840	SanJuanColoradoMixtec	jámá	jámá	h a ⁵ m a ⁵	h a ⁵ m a ⁵	⁵.⁵	aᴴwãᴴ	HH	A1	irregular, expected 3.3	stark1986diccionario
9072	WORKING OR WORK	870	SanJuanColoradoMixtec	tyiñu	tyiñu	tʲ i ³ ɲ u ³	t i ³ ɲ u ³	³.³	tiᴴjõᴴ	HH	A1	NA	stark1986diccionario
8625	YESTERDAY	879	SanJuanColoradoMixtec	icu	icu	i ³ k u ³	i ³ k u ³	³.³	iᴴkuᴴ	HH	A1	NA	stark1986diccionario
15237	HOUSE	363	SanJuanMixtepecMixtec	ƀēʔē	ƀēʔē	β e ³ ʔ e ³	β e ³ ʔ e ³	³.³	weᴴʔjiᴴ	HH	A1	NA	durr1987preliminary
5828	ONE	507	SanJuanMixtepecMixtec	ī̧ī̧	ī̧ī̧	ĩ ³ ĩ ³	ĩ ³ ĩ ³	³.³	ɨᴴɨ̃ᴴ	HH	A1	NA	durr1987preliminary
7459	WORKING OR WORK	870	SanJuanMixtepecMixtec	čī̧ū̧	čī̧ū̧	tʃ ĩ ³ ũ ³	tʃ ĩ ³ ũ ³	³.³	tiᴴjõᴴ	HH	A1	NA	durr1987preliminary
5826	CAT	87	SanMarcoslaFlorMixtec	chútu	chútu	tʃ u ⁵ t u ³	tʃ u ⁵ t u ³	⁵.³	NA	HH	A1	NA	oxnard2020
15808	HOUSE	363	SanMarcoslaFlorMixtec	ve'e	ve'e	β e ³ ʔ e ³	β e ³ ʔ e ³	³.³	weᴴʔjiᴴ	HH	A1	NA	oxnard2020
13439	LIGHTNING	388	SanMarcoslaFlorMixtec	taxa	taxa	t a ³ ʃ a ³	t a ³ ʃ a ³	³.³	taᴴtʃaᴴ	HH	A1	NA	oxnard2020
19165	NEAR	459	SanMarcoslaFlorMixtec	yajtsin	yajtsin	j a ³ h ts ĩ ³	j a ³ h ts ĩ ³	³.³	jeᴴtĩᴴ	HH	A1	NA	oxnard2020
6477	NOW OR TODAY	501	SanMarcoslaFlorMixtec	vitsin	vitsin	β i ³ ts ĩ ³	β i ³ ts ĩ ³	³.³	wiᴴtĩᴴ	HH	A1	NA	oxnard2020
15746	ONE	507	SanMarcoslaFlorMixtec	iin	iin	i ³ ĩ ³	i ³ ĩ ³	³.³	ɨᴴɨ̃ᴴ	HH	A1	NA	oxnard2020
6352	SHEEP	642	SanMarcoslaFlorMixtec	lanchi	lanchi	l a ³ ⁿtʃ i ³	l a ³ ⁿtʃ i ³	³.³	NA	HH	A1	NA	oxnard2020
17696	SMALL (PLURAL)	674	SanMarcoslaFlorMixtec	lo'o	lo'o	l o ³ ʔ o ³	l o ³ ʔ o ³	³.³	luᴴʔuᴴ	HH	A1	NA	oxnard2020
18933	UGLY	812	SanMarcoslaFlorMixtec	kini	kini	k i ³ n i ³	k i ³ n i ³	³.³	kiᴴniᴴ	HH	A1	NA	oxnard2020
15621	WHITE	843	SanMarcoslaFlorMixtec	yaa	yaa	j a ³ a ³	j a ³ a ³	³.³	jaᴴaᴴ	HH	A1	NA	oxnard2020
7167	WORKING OR WORK	870	SanMarcoslaFlorMixtec	chiñu	chiñu	tʃ i ³ ɲ u ³	tʃ i ³ ɲ u ³	³.³	tiᴴjõᴴ	HH	A1	NA	oxnard2020
16113	CAT	87	SanMartinDuraznosMixtec	chítí	chítí	tʃ i ⁵ t i ⁵	tʃ i ⁵ t i ⁵	⁵.⁵	NA	HH	A1	NA	hernandez2020san-martin
19870	HALF	314	SanMartinDuraznosMixtec	sava	sava	s a ³ β a ³	s a ³ β a ³	³.³	saᴴwaᴴ	HH	A1	NA	hernandez2020san-martin
13000	HOUSE	363	SanMartinDuraznosMixtec	ve'e	ve'e	β e ³ ʔ e ³	β e ³ ʔ e ³	³.³	weᴴʔjiᴴ	HH	A1	NA	hernandez2020san-martin
19809	NEAR	459	SanMartinDuraznosMixtec	yatxi	yatxi	ʒ a ³ tɕ i ³	ʒ a ³ tɕ i ³	³.³	jeᴴtĩᴴ	HH	A1	NA	hernandez2020san-martin
19849	NOW OR TODAY	501	SanMartinDuraznosMixtec	vitxi	vitxi	β i ³ tɕ i ³	β i ³ tɕ i ³	³.³	wiᴴtĩᴴ	HH	A1	NA	hernandez2020san-martin
19655	ONE	507	SanMartinDuraznosMixtec	iin	iin	i ³ ĩ ³	i ³ ĩ ³	³.³	ɨᴴɨ̃ᴴ	HH	A1	NA	hernandez2020san-martin
16696	SHEEP	642	SanMartinDuraznosMixtec	lánchí	lánchí	l a ⁵ ⁿtʃ i ⁵	l a ⁵ ⁿtʃ i ⁵	⁵.⁵	NA	HH	A1	irregular, expected 3.3	hernandez2020san-martin
19741	SMALL (SINGULAR)	674	SanMartinDuraznosMixtec	lo'o	lo'o	l o ³ ʔ o ³	l o ³ ʔ o ³	³.³	luᴴʔuᴴ	HH	A1	NA	hernandez2020san-martin
19799	UGLY	812	SanMartinDuraznosMixtec	kini	kini	k i ³ n i ³	k i ³ n i ³	³.³	kiᴴniᴴ	HH	A1	NA	hernandez2020san-martin
19879	WORKING OR WORK	870	SanMartinDuraznosMixtec	chuun	chuun	tʃ ũ ³ ũ ³	tʃ ũ ³ ũ ³	³.³	tiᴴjõᴴ	HH	A1	NA	hernandez2020san-martin
10809	HALF	314	SanMiguelElGrandeMixtec	sava	sava	s a ³ β a ³	s a ³ β a ³	³.³	saᴴwaᴴ	HH	A1	NA	josserand1983mixtec
11756	HOUSE	363	SanMiguelElGrandeMixtec	veʔe	veʔe	β e ³ ʔ e ³	β e ³ ʔ e ³	³.³	weᴴʔjiᴴ	HH	A1	NA	josserand1983mixtec
9289	LOOSE	407	SanMiguelElGrandeMixtec	taʔža	taʔža	t a ³ ʔ ʒ a ³	t a ³ ʔ ʒ a ³	³.³	taᴴjaᴴ	HH	A1	NA	josserand1983mixtec
10567	NOW OR TODAY	501	SanMiguelElGrandeMixtec	ƀitna̧	ƀitna̧	β i ³ tⁿ ã ³	β i ³ tⁿ ã ³	³.³	wiᴴtĩᴴ	HH	A1	NA	josserand1983mixtec
7696	ONE	507	SanMiguelElGrandeMixtec	ī̧ī̧	ī̧ī̧	ĩ ³ ĩ ³	ĩ ³ ĩ ³	³.³	ɨᴴɨ̃ᴴ	HH	A1	NA	durr1987preliminary
9408	UGLY	812	SanMiguelElGrandeMixtec	kini̧	kini̧	k i ³ n ĩ ³	k i ³ n ĩ ³	³.³	kiᴴniᴴ	HH	A1	NA	josserand1983mixtec
11643	WHEN	840	SanMiguelElGrandeMixtec	a̧ma̧	a̧ma̧	ã ³ m ã ³	ã ³ m ã ³	³.³	aᴴwãᴴ	HH	A1	NA	josserand1983mixtec
11202	WORKING OR WORK	870	SanMiguelElGrandeMixtec	tiñu̧	tiñu̧	t i ³ ɲ ũ ³	t i ³ ɲ ũ ³	³.³	tiᴴjõᴴ	HH	A1	NA	josserand1983mixtec
10102	YESTERDAY	879	SanMiguelElGrandeMixtec	iku	iku	i ³ k u ³	i ³ k u ³	³.³	iᴴkuᴴ	HH	A1	NA	josserand1983mixtec
16314	HOUSE	363	SanPedroMolinosMixtec	ƀēʔē	ƀēʔē	β e ³ ʔ e ³	β e ³ ʔ e ³	³.³	weᴴʔjiᴴ	HH	A1	NA	durr1987preliminary
17555	NOW OR TODAY	501	SanPedroMolinosMixtec	ƀītā̧	ƀītā̧	β i ³ t ã ³	β i ³ t ã ³	³.³	wiᴴtĩᴴ	HH	A1	NA	durr1987preliminary
12874	ONE	507	SanPedroMolinosMixtec	ī̧ī̧	ī̧ī̧	ĩ ³ ĩ ³	ĩ ³ ĩ ³	³.³	ɨᴴɨ̃ᴴ	HH	A1	NA	durr1987preliminary
18144	WORKING OR WORK	870	SanPedroMolinosMixtec	tī̧ñū̧	tī̧ñū̧	t ĩ ³ ɲ ũ ³	t ĩ ³ ɲ ũ ³	³.³	tiᴴjõᴴ	HH	A1	NA	durr1987preliminary
17245	YESTERDAY	879	SanPedroMolinosMixtec	iku	iku	i ³ k u ³	i ³ k u ³	³.³	iᴴkuᴴ	HH	A1	NA	josserand1983mixtec
19379	CAT	87	SanSebastianMonteMixtec	chitó	chitó	tʃ i ³ t o ⁵	tʃ i ³ t o ⁵	³.⁵	NA	HH	A1	NA	oxnard2020
19815	HALF	314	SanSebastianMonteMixtec	java	java	h a ³ β a ³	h a ³ β a ³	³.³	saᴴwaᴴ	HH	A1	NA	oxnard2020
10433	HOUSE	363	SanSebastianMonteMixtec	ve'e	ve'e	β e ³ ʔ e ³	β e ³ ʔ e ³	³.³	weᴴʔjiᴴ	HH	A1	NA	oxnard2020
9207	LIGHTNING	388	SanSebastianMonteMixtec	ndasa	ndasa	ⁿt a ³ s a ³	ⁿt a ³ s a ³	³.³	taᴴtʃaᴴ	HH	A1	NA	oxnard2020
19780	NEAR	459	SanSebastianMonteMixtec	yati	yati	j a ³ t i ³	j a ³ t i ³	³.³	jeᴴtĩᴴ	HH	A1	NA	oxnard2020
19805	NOW OR TODAY	501	SanSebastianMonteMixtec	viti	viti	β i ³ t i ³	β i ³ t i ³	³.³	wiᴴtĩᴴ	HH	A1	NA	oxnard2020
10623	SMALL (SINGULAR)	674	SanSebastianMonteMixtec	ló'ò	ló'ò	l o ⁵ ʔ o ¹	l o ⁵ ʔ o ¹	⁵.¹	luᴴʔuᴴ	HH	A1	irregular, expected 3.3	oxnard2020
19775	UGLY	812	SanSebastianMonteMixtec	kini	kini	k i ³ n i ³	k i ³ n i ³	³.³	kiᴴniᴴ	HH	A1	NA	oxnard2020
19671	WHITE	843	SanSebastianMonteMixtec	yaa	yaa	j a ³ a ³	j a ³ a ³	³.³	jaᴴaᴴ	HH	A1	NA	oxnard2020
11937	WORKING OR WORK	870	SanSebastianMonteMixtec	chiño	chiño	tʃ i ³ ɲ o ³	tʃ i ³ ɲ o ³	³.³	tiᴴjõᴴ	HH	A1	NA	oxnard2020
12066	UGLY	812	SanSebastianTecomaxtlahuacaMixtec	kīní̧	kīní̧	k i ³ n ĩ ⁵	k i ³ n ĩ ⁵	³.⁵	kiᴴniᴴ	HH	A1	NA	josserand1983mixtec
13364	WORKING OR WORK	870	SanSebastianTecomaxtlahuacaMixtec	čú̧ú̧	čú̧ú̧	tʃ ũ ⁵ ũ ⁵	tʃ ũ ⁵ ũ ⁵	⁵.⁵	tiᴴjõᴴ	HH	A1	NA	josserand1983mixtec
17537	HOUSE	363	SantaMariaJicaltepecMixtec	ƀèʔè	ƀèʔè	β e ¹ ʔ e ¹	β e ¹ ʔ e ¹	¹.¹	weᴴʔjiᴴ	HH	A1	NA	durr1987preliminary
11351	ONE	507	SantaMariaJicaltepecMixtec	ì̧ì̧	ì̧ì̧	ĩ ¹ ĩ ¹	ĩ ¹ ĩ ¹	¹.¹	ɨᴴɨ̃ᴴ	HH	A1	NA	durr1987preliminary
4900	YESTERDAY	879	SantaMariaJicaltepecMixtec	ìkù	ìkù	i ¹ k u ¹	i ¹ k u ¹	¹.¹	iᴴkuᴴ	HH	A1	NA	durr1987preliminary
16939	HALF	314	SantaMariaPenolesMixtec	đàƀà	đàƀà	ð a ¹ β a ¹	ð a ¹ β a ¹	¹.¹	saᴴwaᴴ	HH	A1	NA	josserand1983mixtec
6050	HOUSE	363	SantaMariaPenolesMixtec	ƀèʔè	ƀèʔè	β e ¹ ʔ e ¹	β e ¹ ʔ e ¹	¹.¹	weᴴʔjiᴴ	HH	A1	NA	durr1987preliminary
16006	NEAR	459	SantaMariaPenolesMixtec	žàtnì̧	žàtnì̧	ʒ a ¹ tⁿ ĩ ¹	ʒ a ¹ tⁿ ĩ ¹	¹.¹	jeᴴtĩᴴ	HH	A1	NA	josserand1983mixtec
16597	NOW OR TODAY	501	SantaMariaPenolesMixtec	ƀìtà̧	ƀìtà̧	β i ¹ t ã ¹	β i ¹ t ã ¹	¹.¹	wiᴴtĩᴴ	HH	A1	NA	durr1987preliminary
4850	ONE	507	SantaMariaPenolesMixtec	ɨ̧̀ɨ̧̀	ɨ̧̀ɨ̧̀	ɨ̃ ¹ ɨ̃ ¹	ɨ̃ ¹ ɨ̃ ¹	¹.¹	ɨᴴɨ̃ᴴ	HH	A1	NA	durr1987preliminary
16360	YESTERDAY	879	SantaMariaPenolesMixtec	ìkù	ìkù	i ¹ k u ¹	i ¹ k u ¹	¹.¹	iᴴkuᴴ	HH	A1	NA	durr1987preliminary
20899	CAT	87	SantaMariaYucuhitiMixtec	čīlú	čīlú	tʃ i ³ l u ⁵	tʃ i ³ l u ⁵	³.⁵	NA	HH	A1	NA	josserand1983mixtec
20953	HALF	314	SantaMariaYucuhitiMixtec	sāvā	sāvā	s a ³ β a ³	s a ³ β a ³	³.³	saᴴwaᴴ	HH	A1	NA	josserand1983mixtec
9502	HOUSE	363	SantaMariaYucuhitiMixtec	vēʔī	vēʔī	β e ³ ʔ i ³	β e ³ ʔ i ³	³.³	weᴴʔjiᴴ	HH	A1	NA	josserand1983mixtec
13475	NEAR	459	SantaMariaYucuhitiMixtec	yātī̧	yātī̧	j a ³ t ĩ ³	j a ³ t ĩ ³	³.³	jeᴴtĩᴴ	HH	A1	NA	josserand1983mixtec
13788	WORKING OR WORK	870	SantaMariaYucuhitiMixtec	tīñū̧	tīñū̧	t i ³ ɲ ũ ³	t i ³ ɲ ũ ³	³.³	tiᴴjõᴴ	HH	A1	NA	josserand1983mixtec
20948	YESTERDAY	879	SantaMariaYucuhitiMixtec	ʔīkū	ʔīkū	ʔ i ³ k u ³	i ³ k u ³	³.³	iᴴkuᴴ	HH	A1	NA	josserand1983mixtec
20968	HOUSE	363	SantaMariaYucunicocoMixtec	vēʔē	vēʔē	β e ³ ʔ e ³	β e ³ ʔ e ³	³.³	weᴴʔjiᴴ	HH	A1	NA	josserand1983mixtec
21023	LOOSE	407	SantaMariaYucunicocoMixtec	tāyā	tāyā	t a ³ j a ³	t a ³ j a ³	³.³	taᴴjaᴴ	HH	A1	NA	josserand1983mixtec
21024	NEAR	459	SantaMariaYucunicocoMixtec	žātī̧	žātī̧	ʒ a ³ t ĩ ³	ʒ a ³ t ĩ ³	³.³	jeᴴtĩᴴ	HH	A1	NA	josserand1983mixtec
21027	NOW OR TODAY	501	SantaMariaYucunicocoMixtec	ƀītī̧	ƀītī̧	β i ³ t ĩ ³	β i ³ t ĩ ³	³.³	wiᴴtĩᴴ	HH	A1	NA	josserand1983mixtec
19109	UGLY	812	SantaMariaYucunicocoMixtec	kīnī̧	kīnī̧	k i ³ n ĩ ³	k i ³ n ĩ ³	³.³	kiᴴniᴴ	HH	A1	NA	josserand1983mixtec
12084	LIGHTNING	388	SantaMariaZacatepecMixtec	ta²ʧa²	ta²ʧa²	t a ³ tʃ a ³	t a ³ tʃ a ³	³.³	taᴴtʃaᴴ	HH	A1	NA	swanton2020observaciones
6528	NEAR	459	SantaMariaZacatepecMixtec	ja²tĩ²	ja²tĩ²	j a ³ t ĩ ³	j a ³ t ĩ ³	³.³	jeᴴtĩᴴ	HH	A1	NA	swanton2020observaciones
7336	NOW OR TODAY	501	SantaMariaZacatepecMixtec	bi²tĩ²	bi²tĩ²	β i ³ t ĩ ³	β i ³ t ĩ ³	³.³	wiᴴtĩᴴ	HH	A1	NA	swanton2020observaciones
16515	ONE	507	SantaMariaZacatepecMixtec	īīn	īīn	i ³ ĩ ³	i ³ ĩ ³	³.³	ɨᴴɨ̃ᴴ	HH	A1	NA	towne2011gramatica
21711	WHEN	840	SantaMariaZacatepecMixtec	a²ma²	a²ma²	a ³ m a ³	a ³ m a ³	³.³	aᴴwãᴴ	HH	A1	NA	swanton2020observaciones
20372	WORKING OR WORK	870	SantaMariaZacatepecMixtec	ti²ɲu²	ti²ɲu²	t i ³ ɲ u ³	t i ³ ɲ u ³	³.³	tiᴴjõᴴ	HH	A1	NA	swanton2020observaciones
21703	YESTERDAY	879	SantaMariaZacatepecMixtec	i²ku²	i²ku²	i ³ k u ³	i ³ k u ³	³.³	iᴴkuᴴ	HH	A1	NA	swanton2020observaciones
16519	HOUSE	363	SantiagoCacaloxtepecMixtec	ƀēʔē	ƀēʔē	β e ³ ʔ e ³	β e ³ ʔ e ³	³.³	weᴴʔjiᴴ	HH	A1	NA	durr1987preliminary
6782	ONE	507	SantiagoCacaloxtepecMixtec	ī̧ī̧	ī̧ī̧	ĩ ³ ĩ ³	ĩ ³ ĩ ³	³.³	ɨᴴɨ̃ᴴ	HH	A1	NA	durr1987preliminary
10934	WORKING OR WORK	870	SantiagoCacaloxtepecMixtec	čō̧ō̧	čō̧ō̧	tʃ õ ³ õ ³	tʃ õ ³ õ ³	³.³	tiᴴjõᴴ	HH	A1	NA	durr1987preliminary
17905	HALF	314	SantiagoJamiltepecMixtec	sāvā	sāvā	s a ³ β a ³	s a ³ β a ³	³.³	saᴴwaᴴ	HH	A1	NA	johnson1988syntactic
7839	HOUSE	363	SantiagoJamiltepecMixtec	vēhē	vēhē	β e ³ ʔ e ³	β e ³ ʔ e ³	³.³	weᴴʔjiᴴ	HH	A1	NA	johnson1988syntactic
17333	NOW OR TODAY	501	SantiagoJamiltepecMixtec	vītyīn	vītyīn	β i ³ tʲ ĩ ³	β i ³ t ĩ ³	³.³	wiᴴtĩᴴ	HH	A1	NA	johnson1988syntactic
13723	ONE	507	SantiagoJamiltepecMixtec	ɨ̄ɨ̄n	ɨ̄ɨ̄n	ɨ ³ ɨ̃ ³	ɨ ³ ɨ̃ ³	³.³	ɨᴴɨ̃ᴴ	HH	A1	NA	johnson1988syntactic
16908	UGLY	812	SantiagoJamiltepecMixtec	kīñī	kīñī	k i ³ ɲ i ³	k i ³ ɲ i ³	³.³	kiᴴniᴴ	HH	A1	NA	johnson1988syntactic
18489	WHEN	840	SantiagoJamiltepecMixtec	ámá	ámá	a ⁵ m a ⁵	a ⁵ m a ⁵	⁵.⁵	aᴴwãᴴ	HH	A1	irregular, expected 3.3	johnson1988syntactic
18139	WORKING OR WORK	870	SantiagoJamiltepecMixtec	tyīñō	tyīñō	tʲ i ³ ɲ o ³	t i ³ ɲ o ³	³.³	tiᴴjõᴴ	HH	A1	NA	johnson1988syntactic
17127	YESTERDAY	879	SantiagoJamiltepecMixtec	íkú	íkú	i ⁵ k u ⁵	i ⁵ k u ⁵	⁵.⁵	iᴴkuᴴ	HH	A1	irregular, expected 3.3	johnson1988syntactic
13328	HALF	314	SantiagoNuyooMixtec	sāvā	sāvā	s a ³ β a ³	s a ³ β a ³	³.³	saᴴwaᴴ	HH	A1	NA	josserand1983mixtec
2998	HOUSE	363	SantiagoNuyooMixtec	vēʔī	vēʔī	β e ³ ʔ i ³	β e ³ ʔ i ³	³.³	weᴴʔjiᴴ	HH	A1	NA	josserand1983mixtec
12130	LOOSE	407	SantiagoNuyooMixtec	tāžā	tāžā	t a ³ ʒ a ³	t a ³ ʒ a ³	³.³	taᴴjaᴴ	HH	A1	NA	josserand1983mixtec
12315	NEAR	459	SantiagoNuyooMixtec	žātī̧	žātī̧	ʒ a ³ t ĩ ³	ʒ a ³ t ĩ ³	³.³	jeᴴtĩᴴ	HH	A1	NA	josserand1983mixtec
13098	NOW OR TODAY	501	SantiagoNuyooMixtec	ƀītā̧	ƀītā̧	β i ³ t ã ³	β i ³ t ã ³	³.³	wiᴴtĩᴴ	HH	A1	NA	josserand1983mixtec
12876	YESTERDAY	879	SantiagoNuyooMixtec	ʔīkū	ʔīkū	ʔ i ³ k u ³	i ³ k u ³	³.³	iᴴkuᴴ	HH	A1	NA	josserand1983mixtec
11733	HALF	314	SantiagoYosonduaMixtec	sāvā	sāvā	s a ³ β a ³	s a ³ β a ³	³.³	saᴴwaᴴ	HH	A1	NA	farris1992syntactic
6990	HOUSE	363	SantiagoYosonduaMixtec	vehe	vehe	β e ¹ ʔ e ¹	β e ¹ ʔ e ¹	¹.¹	weᴴʔjiᴴ	HH	A1	irregular, expected 3.3	farris1992syntactic
9256	LIGHTNING	388	SantiagoYosonduaMixtec	taxa	taxa	t a ¹ x a ¹	t a ¹ x a ¹	¹.¹	taᴴtʃaᴴ	HH	A1	irregular, expected 3.3	farris1992syntactic
22069	NEAR	459	SantiagoYosonduaMixtec	yāNnī	yāNnī	j a ³ ʰn i ³	j a ³ ʰn i ³	³.³	jeᴴtĩᴴ	HH	A1	NA	farris1992syntactic
22072	NOW OR TODAY	501	SantiagoYosonduaMixtec	vīNnā	vīNnā	β i ³ ʰn a ³	β i ³ ʰn a ³	³.³	wiᴴtĩᴴ	HH	A1	NA	farris1992syntactic
10074	ONE	507	SantiagoYosonduaMixtec	ɨ̄ɨ̄n	ɨ̄ɨ̄n	ɨ ³ ɨ̃ ³	ɨ ³ ɨ̃ ³	³.³	ɨᴴɨ̃ᴴ	HH	A1	NA	farris1992syntactic
11855	WORKING OR WORK	870	SantiagoYosonduaMixtec	Nnīñū	Nnīñū	ʰn i ³ ɲ u ³	ʰn i ³ ɲ u ³	³.³	tiᴴjõᴴ	HH	A1	NA	farris1992syntactic
22030	YESTERDAY	879	SantiagoYosonduaMixtec	īkū	īkū	i ³ k u ³	i ³ k u ³	³.³	iᴴkuᴴ	HH	A1	NA	farris1992syntactic
21101	HALF	314	SantoDomingoHuendioMixtec	sāβ̞ā	sāβ̞ā	s a ³ β a ³	s a ³ β a ³	³.³	saᴴwaᴴ	HH	A1	NA	Becerra Roldan p.c.
21046	HOUSE	363	SantoDomingoHuendioMixtec	β̞ēʔē	β̞ēʔē	β e ³ ʔ e ³	β e ³ ʔ e ³	³.³	weᴴʔjiᴴ	HH	A1	NA	Becerra Roldan p.c.
21095	NEAR	459	SantoDomingoHuendioMixtec	ʒàtⁿĩ̄	ʒàtⁿĩ̄	ʒ a ¹ tⁿ ĩ ³	ʒ a ¹ tⁿ ĩ ³	¹.³	jeᴴtĩᴴ	HH	A1	irregular, expected 3.3	Becerra Roldan p.c.
21098	NOW OR TODAY	501	SantoDomingoHuendioMixtec	β̞ītⁿã̄	β̞ītⁿã̄	β i ³ tⁿ ã ³	β i ³ tⁿ ã ³	³.³	wiᴴtĩᴴ	HH	A1	NA	Becerra Roldan p.c.
21085	ONE	507	SantoDomingoHuendioMixtec	ʔĩ̄ĩ̄	ʔĩ̄ĩ̄	i ³ ĩ ³	i ³ ĩ ³	³.³	ɨᴴɨ̃ᴴ	HH	A1	NA	Becerra Roldan p.c.
13477	UGLY	812	SantoDomingoHuendioMixtec	kĩ̄nĩ̄	kĩ̄nĩ̄	k i ³ n i ³	k i ³ n i ³	³.³	kiᴴniᴴ	HH	A1	NA	Becerra Roldan p.c.
13790	WORKING OR WORK	870	SantoDomingoHuendioMixtec	tⁿĩ̄ũ̄	tⁿĩ̄ũ̄	tⁿ i ³ ũ ³	tⁿ i ³ ũ ³	³.³	tiᴴjõᴴ	HH	A1	NA	Becerra Roldan p.c.
13658	YESTERDAY	879	SantoDomingoHuendioMixtec	īkū	īkū	i ⁵ k u ⁵	i ⁵ k u ⁵	⁵.⁵	iᴴkuᴴ	HH	A1	irregular, expected 3.3	Becerra Roldan p.c.
9257	CAT	87	SantoTomasOcotepecMixtec	chílū	chílū	tʃ i ⁵ l u ³	tʃ i ⁵ l u ³	⁵.³	NA	HH	A1	NA	alexander1988syntactic
17281	HALF	314	SantoTomasOcotepecMixtec	savá	savá	s a ¹ β a ⁵	s a ¹ β a ⁵	¹.⁵	saᴴwaᴴ	HH	A1	irregular, expected 3.3	alexander1988syntactic
8348	HOUSE	363	SantoTomasOcotepecMixtec	vēhē	vēhē	β e ³ ʔ e ³	β e ³ ʔ e ³	³.³	weᴴʔjiᴴ	HH	A1	NA	alexander1988syntactic
16150	NEAR	459	SantoTomasOcotepecMixtec	ñātīn	ñātīn	ɲ a ³ t ĩ ³	ɲ a ³ t ĩ ³	³.³	jeᴴtĩᴴ	HH	A1	NA	alexander1988syntactic
16725	NOW OR TODAY	501	SantoTomasOcotepecMixtec	mītān	mītān	m i ³ t ã ³	m i ³ t ã ³	³.³	wiᴴtĩᴴ	HH	A1	NA	alexander1988syntactic
13544	ONE	507	SantoTomasOcotepecMixtec	īīn	īīn	i ³ ĩ ³	i ³ ĩ ³	³.³	ɨᴴɨ̃ᴴ	HH	A1	NA	alexander1988syntactic
17459	WORKING OR WORK	870	SantoTomasOcotepecMixtec	sā-tíñú	sā-tíñú	t i ⁵ ɲ u ⁵	t i ⁵ ɲ u ⁵	⁵.⁵	tiᴴjõᴴ	HH	A1	irregular, expected 3.3	alexander1988syntactic
16504	YESTERDAY	879	SantoTomasOcotepecMixtec	īkū	īkū	i ³ k u ³	i ³ k u ³	³.³	iᴴkuᴴ	HH	A1	NA	alexander1988syntactic
13347	HALF	314	TepangoMixtec	sava	sava	s a ¹ β a ¹	s a ¹ β a ¹	¹.¹	saᴴwaᴴ	HH	A1	NA	hills1990syntactic
4536	HOUSE	363	TepangoMixtec	vihe	vihe	β i ¹ ʔ e ¹	β i ¹ ʔ e ¹	¹.¹	weᴴʔjiᴴ	HH	A1	NA	hills1990syntactic
12457	NEAR	459	TepangoMixtec	yatin	yatin	j a ¹ t ĩ ¹	j a ¹ t ĩ ¹	¹.¹	jeᴴtĩᴴ	HH	A1	NA	hills1990syntactic
13005	NOW OR TODAY	501	TepangoMixtec	vitin	vitin	β i ¹ t ĩ ¹	β i ¹ t ĩ ¹	¹.¹	wiᴴtĩᴴ	HH	A1	NA	hills1990syntactic
6505	ONE	507	TepangoMixtec	ì̧ì̧	ì̧ì̧	ĩ ¹ ĩ ¹	ĩ ¹ ĩ ¹	¹.¹	ɨᴴɨ̃ᴴ	HH	A1	NA	durr1987preliminary
13624	WHEN	840	TepangoMixtec	ama	ama	a ¹ m a ¹	a ¹ m a ¹	¹.¹	aᴴwãᴴ	HH	A1	NA	hills1990syntactic
10752	WHITE	843	TepangoMixtec	yaa	yaa	j a ¹ a ¹	j a ¹ a ¹	¹.¹	jaᴴaᴴ	HH	A1	NA	hills1990syntactic
3296	WORKING OR WORK	870	TepangoMixtec	chuun	chuun	tʃ ũ ¹ ũ ¹	tʃ ũ ¹ ũ ¹	¹.¹	tiᴴjõᴴ	HH	A1	NA	hills1990syntactic
3293	YESTERDAY	879	TepangoMixtec	iku	iku	i ¹ k u ¹	i ¹ k u ¹	¹.¹	iᴴkuᴴ	HH	A1	NA	hills1990syntactic
19915	CAT	87	TlahuapaMixtec	chítu	chítu	tʃ i ⁵ t u ³	tʃ i ⁵ t u ³	⁵.³	NA	HH	A1	NA	reyes-basurto2020tlahuapa
19792	HOUSE	363	TlahuapaMixtec	ve'e	ve'e	β e ³ ʔ e ³	β e ³ ʔ e ³	³.³	weᴴʔjiᴴ	HH	A1	NA	reyes-basurto2020tlahuapa
20246	LIGHTNING	388	TlahuapaMixtec	kaxan	kaxan	k a ³ ʃ ã ³	k a ³ ʃ ã ³	³.³	taᴴtʃaᴴ	HH	A1	NA	reyes-basurto2020tlahuapa
11295	NEAR	459	TlahuapaMixtec	yachi	yachi	j a ³ tʃ i ³	j a ³ tʃ i ³	³.³	jeᴴtĩᴴ	HH	A1	NA	reyes-basurto2020tlahuapa
12804	NOW OR TODAY	501	TlahuapaMixtec	viti	viti	β i ³ t i ³	β i ³ t i ³	³.³	wiᴴtĩᴴ	HH	A1	NA	reyes-basurto2020tlahuapa
6513	ONE	507	TlahuapaMixtec	iin	iin	i ³ ĩ ³	i ³ ĩ ³	³.³	ɨᴴɨ̃ᴴ	HH	A1	NA	reyes-basurto2020tlahuapa
